r_name,b_name,event,date,month,year,gender,city,state,country,referee,winner,finish,finishdetails,finishround,titlebout,weightclass,numberofrounds,emptyarena,heightdif,agedif,reachdif,r_odds,r_age,r_age_range,r_stance,b_odds,b_age,r_age_range,b_stance,r_avgkd,r_avgsigstratt,r_avgsigstrlanded,r_avgtdatt,r_avgtdlanded,r_avgsubatt,r_avgctrltime(seconds),b_avgkd,b_avgsigstratt,b_avgsigstrlanded,b_avgtdatt,b_avgtdlanded,b_avgsubatt,b_avgctrltime(seconds),r_undefeated,b_undefeated,r_wc_ranked,r_pfp_ranked,b_wc_ranked,b_pfp_ranked,r_champion,b_champion
Curtis Millender,Siyar Bahadurzada,UFC 232: Jones vs. Gustafsson 2,2018-12-29,12,2018,MALE,Los Angeles,California,USA,Mike Beltran,Red,U-DEC,,3,False,Welterweight,3,False,7.62,-3,7.62,-150,31,31-35,Orthodox,130,34,31-35,Orthodox,1.0,100.0,42.5,0.5,0.5,0.0,17.0,1.28,77.88,40.75,1.0,0.94,0.38,126.88,True,False,False,False,False,False,False,False
Douglas Silva de Andrade,Petr Yan,UFC 232: Jones vs. Gustafsson 2,2018-12-29,12,2018,MALE,Los Angeles,California,USA,Mark Smith,Blue,KO/TKO,,2,False,Bantamweight,3,False,0.0,8,2.54,290,33,31-35,Orthodox,-350,25,31-35,Switch,0.19,173.25,68.62,2.19,1.12,0.0,26.06,1.0,136.0,62.5,0.5,0.0,0.0,8.5,False,True,True,False,False,False,False,False
Ilir Latifi,Corey Anderson,UFC 232: Jones vs. Gustafsson 2,2018-12-29,12,2018,MALE,Los Angeles,California,USA,Marc Goddard,Blue,U-DEC,,3,False,Light Heavyweight,3,False,-12.7,6,-15.24,-130,35,31-35,Orthodox,110,29,31-35,Orthodox,0.67,47.93,26.79,2.64,1.2,0.5,141.41,0.0,93.28,48.02,14.58,7.26,0.0,420.81,False,False,True,False,True,False,False,False
Jon Jones,Alexander Gustafsson,UFC 232: Jones vs. Gustafsson 2,2018-12-29,12,2018,MALE,Los Angeles,California,USA,Mike Beltran,Red,KO/TKO,Punches,3,True,Light Heavyweight,5,False,-2.54,0,12.7,-290,31,31-35,Orthodox,245,31,31-35,Orthodox,0.51,167.94,99.45,4.22,1.41,0.14,150.97,1.16,180.33,79.92,3.91,1.72,0.0,261.24,False,False,True,True,True,False,False,False
Nathaniel Wood,Andre Ewell,UFC 232: Jones vs. Gustafsson 2,2018-12-29,12,2018,MALE,Los Angeles,California,USA,Mark Smith,Red,SUB,Rear Naked Choke,3,False,Bantamweight,3,False,-5.08,-5,-15.24,-120,25,21-25,Orthodox,100,30,21-25,Southpaw,0.0,97.0,33.0,0.0,0.0,1.0,41.0,1.0,123.0,53.0,1.0,1.0,0.0,28.0,True,True,False,False,False,False,False,False
Uriah Hall,Bevon Lewis,UFC 232: Jones vs. Gustafsson 2,2018-12-29,12,2018,MALE,Los Angeles,California,USA,Marc Goddard,Red,KO/TKO,Punch,3,False,Middleweight,3,False,-7.62,7,0.0,150,34,31-35,Orthodox,-170,27,31-35,Orthodox,0.27,79.3,39.13,0.55,0.01,0.02,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,False,False,False
Alexander Hernandez,Donald Cerrone,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,1,2019,MALE,Brooklyn,New York,USA,Todd Ronald Anderson,Blue,KO/TKO,Kick,2,False,Lightweight,3,False,-10.16,-9,-2.54,-220,26,26-30,Orthodox,180,35,26-30,Orthodox,0.5,47.0,23.5,5.0,2.0,0.0,216.0,0.4,55.82,27.75,3.36,0.35,0.51,69.17,True,False,True,False,False,False,False,False
Alonzo Menifield,Vinicius Moreira,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,1,2019,MALE,Brooklyn,New York,USA,Dan Miragliotta,Red,KO/TKO,Punch,1,False,Light Heavyweight,3,False,-10.16,2,1.27,-290,31,31-35,Orthodox,245,29,31-35,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Belal Muhammad,Geoff Neal,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,1,2019,MALE,Brooklyn,New York,USA,Todd Ronald Anderson,Blue,U-DEC,,3,False,Welterweight,3,False,0.0,2,-7.62,170,30,26-30,Orthodox,-200,28,26-30,Southpaw,0.0,149.25,69.39,5.25,2.45,0.5,146.72,1.0,66.5,36.5,0.0,0.0,0.5,37.5,False,True,False,False,False,False,False,False
Cory Sandhagen,Mario Bautista,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,1,2019,MALE,Brooklyn,New York,USA,Kevin MacDonald,Red,SUB,Armbar,1,False,Bantamweight,3,False,5.08,1,-5.08,-525,26,26-30,Switch,415,25,26-30,Switch,0.5,130.0,73.0,0.5,0.5,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Dennis Bermudez,Te Edwards,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,1,2019,MALE,Brooklyn,New York,USA,Blake Grice,Red,U-DEC,,3,False,Lightweight,3,False,-5.08,4,-15.24,105,32,31-35,Orthodox,-125,28,31-35,Orthodox,0.0,133.59,59.59,11.17,3.62,0.02,218.5,0.0,15.0,5.0,1.0,1.0,0.0,228.0,False,False,False,False,False,False,False,False
Glover Teixeira,Karl Roberson,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,1,2019,MALE,Brooklyn,New York,USA,Dan Miragliotta,Red,SUB,Arm Triangle,1,False,Light Heavyweight,3,False,2.54,11,5.08,-110,39,36-40,Orthodox,-110,28,36-40,Southpaw,0.02,50.1,20.85,3.11,0.58,0.82,77.46,0.0,42.75,22.25,1.75,1.25,0.5,171.5,False,False,True,False,False,False,False,False
Greg Hardy,Allen Crowder,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,1,2019,MALE,Brooklyn,New York,USA,Dan Miragliotta,Blue,DQ,,2,False,Heavyweight,3,False,5.08,1,10.16,-450,30,26-30,Orthodox,360,29,26-30,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,15.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False
Gregor Gillespie,Yancy Medeiros,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,1,2019,MALE,Brooklyn,New York,USA,Todd Ronald Anderson,Red,KO/TKO,Punches,2,False,Lightweight,3,False,-7.62,1,-10.16,-470,32,31-35,Orthodox,375,31,31-35,Orthodox,0.19,40.12,20.56,6.94,4.56,1.12,376.31,0.8,102.38,39.51,0.3,0.25,0.07,31.77,True,False,True,False,False,False,False,False
Henry Cejudo,TJ Dillashaw,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,1,2019,MALE,Brooklyn,New York,USA,Kevin MacDonald,Red,KO/TKO,Punches,1,True,Flyweight,5,False,-5.08,-1,-7.62,185,31,31-35,Orthodox,-225,32,31-35,Orthodox,0.19,117.98,44.82,7.67,2.66,0.0,296.09,1.52,104.73,47.62,1.69,0.74,0.14,81.05,False,False,True,True,False,True,True,False
Joanne Calderwood,Ariane Lipski,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,1,2019,FEMALE,Brooklyn,New York,USA,Blake Grice,Red,U-DEC,,3,False,Women's Flyweight,3,False,7.62,9,-5.08,215,33,31-35,Orthodox,-255,24,31-35,Orthodox,0.16,71.48,31.75,0.56,0.31,1.0,47.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,False,False,False
Joseph Benavidez,Dustin Ortiz,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,1,2019,MALE,Brooklyn,New York,USA,Blake Grice,Red,U-DEC,,3,False,Flyweight,3,False,-2.54,4,0.0,-240,34,31-35,Southpaw,200,30,31-35,Orthodox,0.0,131.99,48.33,4.65,1.08,0.0,116.03,0.62,51.5,17.13,4.07,2.16,0.0,114.27,False,False,True,False,True,False,False,False
Kyle Stewart,Chance Rencountre,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,1,2019,MALE,Brooklyn,New York,USA,Dan Miragliotta,Blue,SUB,Rear Naked Choke,1,False,Welterweight,3,False,0.0,-3,2.54,-165,29,26-30,Orthodox,145,32,26-30,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,16.0,3.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False
Paige VanZant,Rachael Ostovich,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,1,2019,FEMALE,Brooklyn,New York,USA,Kevin MacDonald,Red,SUB,Armbar,2,False,Women's Flyweight,3,False,2.54,-3,7.62,-175,24,21-25,Orthodox,155,27,21-25,Orthodox,0.12,80.19,36.28,1.77,0.17,0.08,110.61,0.0,54.5,21.5,0.5,0.5,1.0,19.0,False,False,False,False,False,False,False,False
Charles Oliveira,David Teymur,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,2,2019,MALE,Fortaleza,Ceara,Brazil,Jerin Valel,Red,SUB,Anaconda Choke,2,False,Lightweight,3,False,2.54,0,2.54,-120,29,26-30,Orthodox,100,29,26-30,Southpaw,0.0,21.32,9.87,1.88,1.26,1.07,64.06,0.12,159.44,61.75,1.75,0.56,0.0,23.44,False,True,False,False,False,False,False,False
Demian Maia,Lyman Good,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,2,2019,MALE,Fortaleza,Ceara,Brazil,Osiris Maia,Red,SUB,Rear Naked Choke,1,False,Welterweight,3,False,2.54,8,-5.08,-200,41,41-45,Southpaw,170,33,41-45,Orthodox,0.0,95.9,32.53,14.43,0.37,0.08,123.89,0.75,78.75,39.5,0.25,0.25,0.0,18.25,False,False,True,False,False,False,False,False
Geraldo de Freitas,Felipe Colares,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,2,2019,MALE,Fortaleza,Ceara,Brazil,Osiris Maia,Red,U-DEC,,3,False,Featherweight,3,False,0.0,3,7.62,-130,27,26-30,Orthodox,110,24,26-30,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Johnny Walker,Justin Ledet,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,2,2019,MALE,Fortaleza,Ceara,Brazil,Eduardo Herdy,Red,KO/TKO,Spinning Back Fist,1,False,Light Heavyweight,3,False,2.54,-4,5.08,-235,26,26-30,Orthodox,195,30,26-30,Orthodox,1.0,11.0,10.0,0.0,0.0,0.0,4.0,0.0,74.62,29.5,0.62,0.12,0.12,9.38,True,False,False,False,False,False,False,False
Jose Aldo,Renato Moicano,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,2,2019,MALE,Fortaleza,Ceara,Brazil,Jerin Valel,Red,KO/TKO,Punches,2,False,Featherweight,3,False,-10.16,3,-5.08,-110,32,31-35,Orthodox,-110,29,31-35,Orthodox,0.52,104.62,50.59,0.29,0.04,0.02,22.04,0.5,121.25,58.38,1.62,0.91,0.53,52.62,False,False,True,False,True,False,False,False
Junior Albini,Jairzinho Rozenstruik,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,2,2019,MALE,Fortaleza,Ceara,Brazil,Joao Claudio Soares,Blue,KO/TKO,Kick,2,False,Heavyweight,3,False,-2.54,-3,-10.16,-145,27,26-30,Orthodox,125,30,26-30,Orthodox,0.25,42.75,22.25,0.75,0.5,0.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Livinha Souza,Sarah Frota,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,2,2019,FEMALE,Fortaleza,Ceara,Brazil,Camila Albuquerque,Red,S-DEC,,3,False,Women's Strawweight,3,False,-2.54,-4,-15.24,-230,27,26-30,Orthodox,190,31,26-30,Southpaw,0.0,18.0,10.0,1.0,1.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Magomed Bibulatov,Rogerio Bontorin,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,2,2019,MALE,Fortaleza,Ceara,Brazil,Jerin Valel,Blue,S-DEC,,3,False,Flyweight,3,False,-2.54,4,-5.08,-290,30,26-30,Orthodox,245,26,26-30,Orthodox,0.0,62.5,28.0,3.5,1.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,False,False,False
Mara Romero Borella,Taila Santos,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,2,2019,FEMALE,Fortaleza,Ceara,Brazil,Camila Albuquerque,Red,S-DEC,,3,False,Women's Flyweight,3,False,2.54,7,2.54,185,32,31-35,Orthodox,-225,25,31-35,Orthodox,0.0,108.0,41.0,2.0,1.0,0.5,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,False,False,False
Markus Perez,Anthony Hernandez,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,2,2019,MALE,Fortaleza,Ceara,Brazil,Eduardo Herdy,Red,SUB,Anaconda Choke,2,False,Middleweight,3,False,2.54,5,-5.08,115,30,26-30,Orthodox,-135,25,26-30,Orthodox,0.0,77.0,35.5,2.0,0.75,0.75,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Raphael Assuncao,Marlon Moraes,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,2,2019,MALE,Fortaleza,Ceara,Brazil,Jason Herzog,Blue,SUB,Guillotine Choke,1,False,Bantamweight,5,False,-2.54,6,-2.54,130,36,36-40,Orthodox,-150,30,36-40,Orthodox,0.25,130.34,50.04,1.35,1.06,0.01,138.57,1.0,43.12,16.38,0.5,0.12,0.12,11.38,False,False,True,False,True,False,False,False
Ricardo Ramos,Said Nurmagomedov,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,2,2019,MALE,Fortaleza,Ceara,Brazil,Joao Claudio Soares,Blue,KO/TKO,Spinning Back Kick,1,False,Bantamweight,3,False,2.54,-3,5.08,-170,23,21-25,Orthodox,150,26,21-25,Orthodox,0.5,118.5,48.75,2.5,1.25,0.75,63.75,0.0,113.0,65.0,11.0,1.0,0.0,120.0,True,True,False,False,False,False,False,False
Thiago Alves,Max Griffin,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,2,2019,MALE,Fortaleza,Ceara,Brazil,Jason Herzog,Red,S-DEC,,3,False,Welterweight,3,False,-5.08,2,-15.24,160,35,31-35,Orthodox,-185,33,31-35,Orthodox,0.27,146.49,51.08,0.4,0.38,0.03,50.92,0.5,112.19,49.62,1.38,0.5,0.06,144.25,False,False,False,False,False,False,False,False
Callan Potter,Jalin Turner,UFC 234: Adesanya vs. Silva,2019-02-09,2,2019,MALE,Melbourne,Victoria,Australia,Peter Hickmott,Blue,KO/TKO,Kick,1,False,Lightweight,3,False,-7.62,11,-12.7,190,34,31-35,Orthodox,-230,23,31-35,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,31.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False
Devonte Smith,Dong Hyun Ma,UFC 234: Adesanya vs. Silva,2019-02-09,2,2019,MALE,Melbourne,Victoria,Australia,Herb Dean,Red,KO/TKO,Punch,1,False,Lightweight,3,False,-5.08,-5,15.24,-270,25,21-25,Orthodox,230,30,21-25,Orthodox,1.0,19.0,13.0,0.0,0.0,0.0,3.0,0.25,100.44,45.75,0.88,0.62,0.0,86.38,True,False,False,False,False,False,False,False
Israel Adesanya,Anderson Silva,UFC 234: Adesanya vs. Silva,2019-02-09,2,2019,MALE,Melbourne,Victoria,Australia,Herb Dean,Red,U-DEC,,3,False,Middleweight,3,False,5.08,-14,7.62,-515,29,26-30,Switch,410,43,26-30,Southpaw,1.62,90.0,49.88,0.62,0.0,0.25,31.75,0.14,81.56,42.68,0.0,0.0,0.0,1.11,True,False,True,False,True,False,False,False
Jimmy Crute,Sam Alvey,UFC 234: Adesanya vs. Silva,2019-02-09,2,2019,MALE,Melbourne,Victoria,Australia,Marc Goddard,Red,KO/TKO,Punches,1,False,Light Heavyweight,3,False,0.0,-10,-2.54,-145,22,21-25,Orthodox,125,32,21-25,Southpaw,0.0,38.0,17.0,1.0,1.0,4.0,505.0,0.5,83.82,35.65,0.14,0.12,0.0,14.46,True,False,False,False,False,False,False,False
Kai Kara-France,Raulian Paiva,UFC 234: Adesanya vs. Silva,2019-02-09,2,2019,MALE,Melbourne,Victoria,Australia,Marc Goddard,Red,S-DEC,,3,False,Flyweight,3,False,-7.62,2,0.0,-265,25,21-25,Orthodox,220,23,21-25,Orthodox,1.0,178.0,86.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,False,False,False
Lando Vannata,Marcos Mariano,UFC 234: Adesanya vs. Silva,2019-02-09,2,2019,MALE,Melbourne,Victoria,Australia,Steve Perceval,Red,SUB,Kimura,1,False,Lightweight,3,False,-10.16,-6,-12.7,-450,26,26-30,Orthodox,360,32,26-30,Switch,1.19,157.5,65.31,4.25,1.31,0.62,36.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Montana De La Rosa,Nadia Kassem,UFC 234: Adesanya vs. Silva,2019-02-09,2,2019,FEMALE,Melbourne,Victoria,Australia,Peter Hickmott,Red,SUB,Armbar,2,False,Women's Flyweight,3,False,5.08,0,5.08,-250,23,21-25,Orthodox,210,23,21-25,Southpaw,0.0,83.0,31.0,3.0,0.0,1.0,139.5,0.0,105.0,52.0,1.0,0.0,6.0,88.0,True,True,True,False,False,False,False,False
Rani Yahya,Ricky Simon,UFC 234: Adesanya vs. Silva,2019-02-09,2,2019,MALE,Melbourne,Victoria,Australia,Steve Perceval,Blue,U-DEC,,3,False,Bantamweight,3,False,0.0,8,-5.08,-115,34,31-35,Orthodox,-105,26,31-35,Orthodox,0.0,25.4,11.52,3.25,1.0,1.83,191.51,0.0,78.0,29.5,13.5,4.5,0.5,251.5,False,True,True,False,False,False,False,False
Shane Young,Austin Arnett,UFC 234: Adesanya vs. Silva,2019-02-09,2,2019,MALE,Melbourne,Victoria,Australia,Greg Kleynjans,Red,U-DEC,,3,False,Featherweight,3,False,-10.16,-2,0.0,-380,25,21-25,Orthodox,315,27,21-25,Orthodox,0.0,148.0,61.0,3.0,1.0,0.0,60.0,0.0,97.5,50.75,4.25,0.75,0.0,196.0,False,False,False,False,False,False,False,False
Teruto Ishihara,Kyung Ho Kang,UFC 234: Adesanya vs. Silva,2019-02-09,2,2019,MALE,Melbourne,Victoria,Australia,Herb Dean,Blue,SUB,Rear Naked Choke,1,False,Bantamweight,3,False,-5.08,-4,-10.16,290,27,26-30,Southpaw,-350,31,26-30,Orthodox,0.45,61.13,23.1,2.9,0.5,0.0,62.52,0.0,98.91,41.0,2.0,1.12,0.75,173.91,False,False,False,False,False,False,False,False
Wuliji Buren,Jonathan Martinez,UFC 234: Adesanya vs. Silva,2019-02-09,2,2019,MALE,Melbourne,Victoria,Australia,Greg Kleynjans,Blue,U-DEC,,3,False,Bantamweight,3,False,2.54,-3,-2.54,105,29,26-30,Orthodox,-125,32,26-30,Southpaw,0.0,60.5,24.0,7.5,3.0,0.0,195.0,0.0,111.0,71.0,2.0,1.0,0.0,300.0,False,False,False,False,False,False,False,False
Alex Caceres,Kron Gracie,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,2,2019,MALE,Phoenix,Arizona,USA,Keith Peterson,Blue,SUB,Rear Naked Choke,1,False,Featherweight,3,False,2.54,0,7.62,245,30,26-30,Southpaw,-290,30,26-30,Southpaw,0.14,135.54,65.47,0.63,0.12,0.13,47.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Alexandra Albu,Emily Whitmire,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,2,2019,FEMALE,Phoenix,Arizona,USA,Ryan Brueggeman,Blue,,,,False,Women's Strawweight,3,False,-7.62,1,0.0,-110,28,26-30,Orthodox,-110,27,26-30,Orthodox,0.0,121.5,62.0,4.5,2.5,0.5,130.0,0.0,99.0,31.0,1.0,0.5,0.0,164.0,True,False,False,False,False,False,False,False
Andre Fili,Myles Jury,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,2,2019,MALE,Phoenix,Arizona,USA,Keith Peterson,Red,U-DEC,,3,False,Featherweight,3,False,2.54,-2,2.54,130,28,26-30,Orthodox,-150,30,26-30,Orthodox,0.16,151.65,51.82,6.0,2.69,0.5,152.54,0.02,37.69,17.71,1.17,0.7,0.0,107.76,False,False,False,False,False,False,False,False
Ashlee Evans-Smith,Andrea Lee,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,2,2019,FEMALE,Phoenix,Arizona,USA,Al Guinee,Blue,U-DEC,,3,False,Women's Flyweight,3,False,5.08,1,-5.08,160,31,31-35,Orthodox,-185,30,31-35,Orthodox,0.0,205.72,73.88,3.06,0.69,0.0,70.62,0.0,93.0,56.0,5.0,3.0,2.0,484.0,False,True,True,False,True,False,False,False
Benito Lopez,Manny Bermudez,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,2,2019,MALE,Phoenix,Arizona,USA,Keith Peterson,Blue,SUB,Guillotine Choke,1,False,Bantamweight,3,False,0.0,0,5.08,170,24,21-25,Switch,-200,24,21-25,Orthodox,1.0,187.0,78.0,0.0,0.0,1.0,53.0,0.5,16.5,7.5,2.5,0.5,2.5,68.5,True,True,False,False,False,False,False,False
Cortney Casey,Cynthia Calvillo,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,2,2019,FEMALE,Phoenix,Arizona,USA,Jason Herzog,Blue,U-DEC,,3,False,Women's Strawweight,3,False,7.62,0,7.62,295,31,31-35,Orthodox,-355,31,31-35,Orthodox,0.0,242.15,84.0,3.3,0.52,0.77,84.38,0.0,74.56,31.19,3.0,1.62,1.12,155.94,False,False,True,False,True,False,False,False
Francis Ngannou,Cain Velasquez,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,2,2019,MALE,Phoenix,Arizona,USA,Jason Herzog,Red,KO/TKO,Punches,1,False,Heavyweight,5,False,7.62,-4,15.24,175,32,31-35,Orthodox,-210,36,31-35,Orthodox,0.6,36.08,12.82,0.12,0.0,0.14,8.73,0.73,117.03,67.73,5.57,2.12,0.13,284.68,False,False,True,False,False,False,False,False
James Vick,Paul Felder,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,2,2019,MALE,Phoenix,Arizona,USA,Keith Peterson,Blue,U-DEC,,3,False,Lightweight,3,False,10.16,-3,15.24,-120,31,31-35,Orthodox,100,34,31-35,Orthodox,0.44,74.37,30.35,0.57,0.28,0.1,12.73,0.19,86.16,42.5,0.57,0.02,0.02,109.29,False,False,True,False,False,False,False,False
Jimmie Rivera,Aljamain Sterling,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,2,2019,MALE,Phoenix,Arizona,USA,Ryan Brueggeman,Blue,U-DEC,,3,False,Bantamweight,3,False,-7.62,0,-7.62,-135,29,26-30,Orthodox,115,29,26-30,Orthodox,0.27,100.5,46.27,2.48,0.34,0.0,19.53,0.0,92.56,47.48,7.12,1.9,1.02,143.92,False,False,True,False,True,False,False,False
Renan Barao,Luke Sanders,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,2,2019,MALE,Phoenix,Arizona,USA,Al Guinee,Blue,KO/TKO,Punch,2,False,Bantamweight,3,False,0.0,-1,7.62,130,32,31-35,Orthodox,-150,33,31-35,Southpaw,0.01,137.12,60.52,3.96,2.02,1.01,226.29,0.31,56.75,26.12,0.25,0.06,0.06,58.75,False,False,False,False,False,False,False,False
Scott Holtzman,Nik Lentz,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,2,2019,MALE,Phoenix,Arizona,USA,Jason Herzog,Blue,U-DEC,,3,False,Lightweight,3,False,2.54,1,2.54,-160,35,31-35,Orthodox,140,34,31-35,Orthodox,0.66,117.27,69.17,4.72,2.83,0.05,397.17,0.5,103.87,60.58,4.58,1.24,0.76,146.86,False,False,False,False,False,False,False,False
Vicente Luque,Bryan Barberena,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,2,2019,MALE,Phoenix,Arizona,USA,Jason Herzog,Red,KO/TKO,Knee,3,False,Welterweight,3,False,-2.54,-2,7.62,-470,27,26-30,Orthodox,375,29,26-30,Southpaw,0.92,59.37,33.93,0.48,0.16,0.14,28.04,1.38,62.31,31.95,0.07,0.02,0.27,32.88,False,False,False,False,False,False,False,False
Damir Hadzovic,Polo Reyes,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,2,2019,MALE,Prague,,Czech Republic,Leon Roberts,Red,,,,False,Lightweight,3,False,-5.08,-2,-2.54,-325,32,31-35,Orthodox,265,34,31-35,Orthodox,0.62,92.88,43.62,0.12,0.0,0.25,18.25,1.19,71.38,28.31,0.0,0.0,0.0,24.5,False,False,False,False,False,False,False,False
Damir Ismagulov,Joel Alvarez,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,2,2019,MALE,Prague,,Czech Republic,Jakub Muller,Red,U-DEC,,3,False,Lightweight,3,False,-12.7,4,-17.78,-325,28,26-30,Orthodox,265,24,26-30,Orthodox,0.0,55.0,34.0,11.0,5.0,0.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Daniel Teymur,Chris Fishgold,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,2,2019,MALE,Prague,,Czech Republic,Herb Dean,Blue,SUB,Rear Naked Choke,2,False,Featherweight,3,False,-7.62,5,2.54,205,31,31-35,Orthodox,-245,26,31-35,Orthodox,0.0,115.5,53.0,2.0,0.0,0.0,121.0,0.0,75.0,20.0,2.0,1.0,0.0,34.0,False,False,False,False,False,False,False,False
Dwight Grant,Carlo Pedersoli,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,2,2019,MALE,Prague,,Czech Republic,Marc Goddard,Red,,,,False,Welterweight,3,False,5.08,9,2.54,140,34,31-35,Switch,-160,25,31-35,Southpaw,0.0,84.0,25.0,1.0,1.0,0.0,20.0,0.0,91.5,34.5,2.0,1.5,0.0,43.0,False,False,False,False,False,False,False,False
Gian Villante,Michal Oleksiejczuk,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,2,2019,MALE,Prague,,Czech Republic,Marc Goddard,Blue,KO/TKO,Punch,1,False,Light Heavyweight,3,False,7.62,9,5.08,180,33,31-35,Orthodox,-220,24,31-35,Southpaw,0.02,187.6,69.85,0.55,0.0,0.0,4.32,0.0,130.0,76.0,3.0,2.0,0.0,0.0,False,False,False,False,False,False,False,False
Jan Blachowicz,Thiago Santos,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,2,2019,MALE,Prague,,Czech Republic,Herb Dean,Blue,KO/TKO,Punch,3,False,Light Heavyweight,5,False,0.0,0,5.08,110,35,31-35,Orthodox,-130,35,31-35,Orthodox,0.41,81.48,40.61,2.81,1.38,0.57,227.16,1.08,100.98,58.36,2.66,1.13,0.12,147.98,False,False,True,False,True,False,False,False
John Dodson,Petr Yan,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,2,2019,MALE,Prague,,Czech Republic,Neil Hall,Blue,U-DEC,,3,False,Bantamweight,3,False,-10.16,8,-2.54,225,34,31-35,Orthodox,-265,26,31-35,Switch,0.15,131.97,51.98,1.29,0.27,0.0,6.88,0.5,127.0,69.25,2.25,1.5,0.5,112.75,False,True,True,False,True,False,False,False
