date,event,referee,r_fighter,b_fighter,finish,totalfighttimesecs,finishround,heightdif,agedif,reachdif,r_odds,b_odds,r_avgkd,b_avgkd,r_avgsigstratt,b_avgsigstratt,r_avgsigstrlanded,b_avgsigstrlanded,r_avgtdatt,b_avgtdatt,r_avgtdlanded,b_avgtdlanded,r_avgsubatt,b_avgsubatt,r_avgctrltime,b_avgctrltime
2017-04-22,UFC Fight Night: Swanson vs. Lobov,Dan Miragliotta,Bryan Barberena,Joe Proctor,KO/TKO,210.0,1.0,-5.08,-4.0,0.0,-330.0,270.0,0.06,0.08,139.5,68.0,68.8,30.57,0.56,0.0,0.4,0.0,0.2,1.14,87.0,11.09
2017-04-22,UFC Fight Night: Swanson vs. Lobov,Herb Dean,Cub Swanson,Artem Lobov,U-DEC,1500.0,5.0,2.54,3.0,-12.7,-600.0,450.0,0.26,0.0,166.84,124.12,54.17,40.0,2.96,0.75,0.75,0.25,0.17,0.0,129.42,96.0
2017-04-22,UFC Fight Night: Swanson vs. Lobov,Dan Miragliotta,Dustin Ortiz,Brandon Moreno,SUB,546.0,2.0,5.08,5.0,12.7,-120.0,100.0,0.0,0.0,80.07,77.0,44.0,31.0,7.05,7.0,2.33,3.0,0.11,1.0,345.38,193.5
2017-04-22,UFC Fight Night: Swanson vs. Lobov,Josh Ward,Hector Sandoval,Matt Schnell,KO/TKO,264.0,1.0,15.24,3.0,15.24,130.0,-150.0,0.0,0.0,40.0,33.0,19.0,14.0,6.0,0.0,1.0,0.0,1.0,0.0,83.5,0.0
2017-04-22,UFC Fight Night: Swanson vs. Lobov,Josh Ward,Jake Ellenberger,Mike Perry,KO/TKO,365.0,2.0,2.54,7.0,0.0,105.0,-125.0,0.57,1.0,40.51,111.0,21.28,52.67,1.12,0.0,1.22,0.0,0.22,0.0,20.14,47.5
2017-04-22,UFC Fight Night: Swanson vs. Lobov,John McCarthy,Jessica Penne,Danielle Taylor,U-DEC,900.0,3.0,-12.7,7.0,-17.78,-110.0,-110.0,0.0,0.0,92.0,132.0,30.33,31.0,7.75,1.5,1.33,0.5,0.0,0.0,138.75,0.5
2017-04-22,UFC Fight Night: Swanson vs. Lobov,Dan Miragliotta,Joe Lauzon,Stevie Ray,M-DEC,900.0,3.0,0.0,5.0,-2.54,145.0,-165.0,0.13,0.06,79.36,84.69,21.09,29.8,2.31,1.62,1.22,0.4,1.22,0.6,149.92,137.0
2017-04-22,UFC Fight Night: Swanson vs. Lobov,Herb Dean,John Dodson,Eddie Wineland,U-DEC,900.0,3.0,10.16,0.0,7.62,-400.0,325.0,0.33,1.29,126.52,82.7,43.8,36.0,3.66,0.43,0.7,0.2,0.0,0.0,40.04,7.6
2017-04-22,UFC Fight Night: Swanson vs. Lobov,Dan Miragliotta,Ovince Saint Preux,Marcos Rogerio de Lima,SUB,431.0,2.0,-5.08,3.0,-12.7,-160.0,140.0,0.02,0.19,133.29,20.72,28.83,12.17,3.0,0.0,0.67,0.0,0.17,0.5,99.22,40.16
2017-04-22,UFC Fight Night: Swanson vs. Lobov,Herb Dean,Scott Holtzman,Michael McBride,U-DEC,900.0,3.0,10.16,2.0,15.24,-280.0,240.0,0.25,0.0,140.12,31.0,56.75,16.0,3.75,1.0,2.25,0.0,0.5,0.0,254.38,32.0
2017-04-22,UFC Fight Night: Swanson vs. Lobov,John McCarthy,Thales Leites,Sam Alvey,U-DEC,900.0,3.0,2.54,5.0,-7.62,-125.0,105.0,0.02,0.26,44.22,93.68,24.29,29.4,8.4,1.0,1.82,0.0,1.0,0.1,278.5,78.66
2017-05-13,UFC 211: Miocic vs. Dos Santos,Jacob Montalvo,Chas Skelly,Jason Knight,KO/TKO,639.0,3.0,-2.54,8.0,-2.54,-110.0,-110.0,0.03,0.0,39.81,127.12,16.5,48.5,2.12,5.5,1.12,1.75,1.75,2.25,176.22,181.0
2017-05-13,UFC 211: Miocic vs. Dos Santos,Jacob Montalvo,Chase Sherman,Rashad Coulter,KO/TKO,516.0,2.0,-12.7,-8.0,-5.08,-110.0,-110.0,0.0,,114.5,,39.5,,0.0,,0.0,,0.0,,0.0,
2017-05-13,UFC 211: Miocic vs. Dos Santos,Kerry Hatley,Demian Maia,Jorge Masvidal,S-DEC,900.0,3.0,-5.08,7.0,5.08,-115.0,-105.0,0.02,1.14,18.44,113.85,21.29,56.62,4.85,0.43,2.33,1.15,1.0,0.54,369.29,36.67
2017-05-13,UFC 211: Miocic vs. Dos Santos,Herb Dean,Eddie Alvarez,Dustin Poirier,,,,,,,,,0.0,0.35,63.88,130.58,,,5.12,2.02,,,,,107.25,157.27
2017-05-13,UFC 211: Miocic vs. Dos Santos,Chris Reed,Frankie Edgar,Yair Rodriguez,KO/TKO,600.0,2.0,12.7,11.0,7.62,-140.0,120.0,0.13,0.62,135.9,158.84,62.19,57.0,11.26,1.53,3.14,1.33,0.48,1.17,200.28,56.88
2017-05-13,UFC 211: Miocic vs. Dos Santos,Kerry Hatley,Gabriel Benitez,Enrique Barzola,U-DEC,900.0,3.0,-2.54,0.0,-2.54,-135.0,115.0,0.5,0.0,77.88,122.5,33.25,55.0,0.0,10.5,0.0,4.33,1.75,0.0,18.75,382.5
2017-05-13,UFC 211: Miocic vs. Dos Santos,Don Turnage,James Vick,Polo Reyes,,,,-10.16,-2.0,-12.7,-355.0,320.0,0.02,0.75,71.95,165.5,36.43,65.0,1.08,0.0,0.14,0.0,0.71,0.0,83.66,98.0
2017-05-13,UFC 211: Miocic vs. Dos Santos,Kerry Hatley,Jessica Aguilar,Cortney Casey,U-DEC,900.0,3.0,10.16,5.0,10.16,140.0,-160.0,0.0,0.0,189.0,66.44,70.0,39.4,3.0,0.75,0.0,0.4,0.0,0.2,47.0,39.06
2017-05-13,UFC 211: Miocic vs. Dos Santos,Don Turnage,Joachim Christensen,Gadzhimurad Antigulov,SUB,141.0,1.0,-10.16,8.0,-15.24,315.0,-380.0,1.0,0.0,109.5,4.0,45.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0,250.0,29.0
2017-05-13,UFC 211: Miocic vs. Dos Santos,Jacob Montalvo,Joanna Jedrzejczyk,Jessica Andrade,U-DEC,1500.0,5.0,-12.7,4.0,-7.62,-190.0,165.0,0.02,0.02,338.23,202.3,118.57,66.6,1.0,2.73,0.29,1.7,0.0,0.5,159.31,138.58
2017-05-13,UFC 211: Miocic vs. Dos Santos,Don Turnage,Krzysztof Jotko,David Branch,S-DEC,900.0,3.0,0.0,-8.0,2.54,-170.0,150.0,0.25,0.0,75.73,27.0,35.57,14.25,1.84,4.5,1.0,2.0,0.0,0.0,272.28,352.62
2017-05-13,UFC 211: Miocic vs. Dos Santos,Herb Dean,Stipe Miocic,Junior Dos Santos,KO/TKO,142.0,1.0,0.0,1.0,-7.62,-165.0,145.0,0.39,0.2,59.6,188.17,50.0,59.13,1.61,0.24,1.42,0.33,0.0,0.07,80.57,14.99
2017-05-28,UFC Fight Night: Gustafsson vs. Teixeira,Bobby Rehman,Abdul Razak Alhassan,Omari Akhmedov,S-DEC,900.0,3.0,5.08,2.0,0.0,-275.0,235.0,3.0,0.14,22.0,86.69,12.0,27.57,0.0,4.23,0.0,1.86,0.0,0.29,7.0,230.42
2017-05-28,UFC Fight Night: Gustafsson vs. Teixeira,Marc Goddard,Alexander Gustafsson,Glover Teixeira,KO/TKO,1267.0,5.0,-7.62,-7.0,-7.62,-300.0,250.0,0.33,0.13,132.65,40.83,41.85,33.83,4.82,1.91,1.31,1.5,0.38,0.42,353.48,337.7
2017-05-28,UFC Fight Night: Gustafsson vs. Teixeira,Neil Hall,Darren Till,Jessin Ayari,U-DEC,900.0,3.0,0.0,0.0,-2.54,-275.0,235.0,0.5,0.0,64.5,172.0,37.0,70.0,2.5,3.0,0.0,0.0,0.0,0.0,54.5,11.0
2017-05-28,UFC Fight Night: Gustafsson vs. Teixeira,Bobby Rehman,Jack Hermansson,Alex Nicholson,KO/TKO,120.0,1.0,7.62,1.0,10.16,-165.0,145.0,0.0,0.25,102.5,111.5,51.0,38.67,3.0,0.0,0.5,0.0,0.0,0.0,99.0,0.25
2017-05-28,UFC Fight Night: Gustafsson vs. Teixeira,Bobby Rehman,Marcin Held,Damir Hadzovic,KO/TKO,607.0,3.0,0.0,-5.0,-2.54,-290.0,245.0,0.0,0.0,80.0,43.0,26.5,11.0,3.5,0.0,2.5,0.0,0.5,0.0,254.5,0.0
2017-05-28,UFC Fight Night: Gustafsson vs. Teixeira,Kevin Sataki,Nico Musoke,Bojan Velickovic,,,,0.0,3.0,2.54,-130.0,110.0,0.0,0.0,157.94,74.5,45.6,28.0,7.12,2.25,1.0,0.67,0.2,0.67,208.38,44.25
2017-05-28,UFC Fight Night: Gustafsson vs. Teixeira,Marc Goddard,Oliver Enkamp,Nordine Taleb,U-DEC,900.0,3.0,2.54,-10.0,-7.62,275.0,-335.0,,0.25,,87.19,,40.17,,1.12,,2.17,,0.0,,71.62
2017-05-28,UFC Fight Night: Gustafsson vs. Teixeira,Neil Hall,Pedro Munhoz,Damian Stasiak,U-DEC,900.0,3.0,-2.54,3.0,12.7,-670.0,485.0,0.0,0.0,73.22,26.0,27.83,8.67,3.47,5.5,0.5,2.33,0.83,1.0,11.09,193.75
2017-05-28,UFC Fight Night: Gustafsson vs. Teixeira,Neil Hall,Peter Sobotta,Ben Saunders,KO/TKO,449.0,2.0,5.08,-4.0,5.08,-135.0,115.0,0.5,0.0,52.88,103.62,22.86,29.42,3.42,0.26,1.57,0.17,0.57,0.75,370.48,25.83
2017-05-28,UFC Fight Night: Gustafsson vs. Teixeira,Marc Goddard,Reza Madadi,Joaquim Silva,S-DEC,900.0,3.0,-7.62,10.0,-7.62,135.0,-155.0,0.0,0.5,68.0,85.0,33.33,27.5,8.72,0.5,2.33,0.0,0.5,0.0,125.62,6.0
2017-05-28,UFC Fight Night: Gustafsson vs. Teixeira,Kevin Sataki,Trevor Smith,Chris Camozzi,U-DEC,900.0,3.0,-2.54,6.0,2.54,130.0,-150.0,0.25,0.06,101.36,80.18,43.12,43.89,3.13,0.26,1.12,0.22,0.75,0.33,318.25,57.48
2017-05-28,UFC Fight Night: Gustafsson vs. Teixeira,Kevin Sataki,Volkan Oezdemir,Misha Cirkunov,KO/TKO,28.0,1.0,2.54,-3.0,5.08,375.0,-470.0,0.0,0.0,182.0,44.0,82.0,27.0,1.0,3.5,0.0,2.25,0.0,0.75,84.0,76.12
2017-06-03,UFC 212: Aldo vs. Holloway,John McCarthy,Antonio Carlos Junior,Eric Spicely,,,,,,,,,0.0,0.0,64.48,5.75,,,11.5,3.0,,,,,379.84,64.5
2017-06-03,UFC 212: Aldo vs. Holloway,Mario Yamasaki,Claudia Gadelha,Karolina Kowalkiewicz,SUB,183.0,1.0,-2.54,-3.0,2.54,-280.0,240.0,0.25,0.0,123.12,224.25,61.0,79.75,8.12,0.62,5.2,0.0,0.8,0.0,414.81,158.12
2017-06-03,UFC 212: Aldo vs. Holloway,Eduardo Herdy,Erick Silva,Yancy Medeiros,KO/TKO,421.0,2.0,-5.08,3.0,2.54,120.0,-140.0,0.52,1.41,76.7,107.03,17.15,27.33,0.89,0.38,0.46,0.0,0.77,0.44,124.73,41.12
2017-06-03,UFC 212: Aldo vs. Holloway,Eduardo Herdy,Iuri Alcantara,Brian Kelleher,SUB,108.0,1.0,-7.62,6.0,-12.7,-380.0,315.0,0.26,,69.98,,28.29,,1.2,,1.07,,0.57,,23.86,
2017-06-03,UFC 212: Aldo vs. Holloway,Mario Yamasaki,Johnny Eduardo,Matthew Lopez,KO/TKO,177.0,1.0,0.0,8.0,-5.08,-110.0,-110.0,0.62,0.0,50.44,44.0,24.0,22.0,0.38,3.5,0.0,3.0,0.2,1.5,16.25,341.0
2017-06-03,UFC 212: Aldo vs. Holloway,John McCarthy,Jose Aldo,Max Holloway,KO/TKO,853.0,3.0,10.16,5.0,-2.54,-145.0,125.0,0.14,0.51,145.95,180.14,56.56,66.19,0.35,1.14,1.33,0.25,0.33,0.44,76.31,74.65
2017-06-03,UFC 212: Aldo vs. Holloway,Eduardo Herdy,Luan Chagas,Jimmy Wallhead,,,,-5.08,-10.0,-5.08,-260.0,220.0,1.5,1.0,108.0,135.0,43.5,47.0,2.5,0.0,0.5,0.0,0.0,0.0,126.5,34.0
2017-06-03,UFC 212: Aldo vs. Holloway,Osiris Maia,Marco Beltran,Deiveson Figueiredo,,,,,,,,,0.25,,35.0,,,,0.62,,,,,,49.75,
2017-06-03,UFC 212: Aldo vs. Holloway,John McCarthy,Paulo Costa,Oluwale Bamgbose,KO/TKO,366.0,2.0,-5.08,-3.0,15.24,-265.0,225.0,1.0,0.75,32.0,33.5,22.0,11.67,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.25
2017-06-03,UFC 212: Aldo vs. Holloway,Osiris Maia,Raphael Assuncao,Marlon Moraes,S-DEC,900.0,3.0,2.54,5.0,2.54,220.0,-260.0,0.0,,120.69,,47.0,,1.77,,1.1,,0.2,,18.56,
2017-06-03,UFC 212: Aldo vs. Holloway,Osiris Maia,Vitor Belfort,Nate Marquardt,U-DEC,900.0,3.0,0.0,2.0,0.0,-180.0,158.0,0.11,0.32,23.56,48.51,10.33,23.57,0.0,1.69,0.25,1.39,0.33,0.61,1.1,135.29
2017-06-03,UFC 212: Aldo vs. Holloway,Mario Yamasaki,Viviane Pereira,Jamie Moyle,U-DEC,900.0,3.0,0.0,-5.0,5.08,-180.0,158.0,0.0,0.0,97.0,121.0,25.0,73.0,1.0,10.0,1.0,3.0,0.0,0.0,224.0,86.0
2017-06-10,UFC Fight Night: Lewis vs. Hunt,John Sharp,Alexander Volkanovski,Mizuto Hirota,U-DEC,900.0,3.0,2.54,-8.0,-10.16,-580.0,440.0,0.0,0.0,76.0,129.38,50.0,56.25,3.0,5.0,3.0,2.25,0.0,0.0,261.0,368.88
2017-06-10,UFC Fight Night: Lewis vs. Hunt,Mark Craig,Damien Brown,Vinc Pichel,KO/TKO,217.0,1.0,0.0,-2.0,10.16,105.0,-125.0,0.5,0.0,81.75,77.75,23.67,33.67,1.25,8.5,0.33,5.33,0.67,0.33,21.75,419.75
2017-06-10,UFC Fight Night: Lewis vs. Hunt,Neil Swailes,Dan Hooker,Ross Pearson,KO/TKO,482.0,2.0,-10.16,-5.0,-15.24,-145.0,125.0,0.06,0.01,73.88,109.79,33.83,42.14,0.38,0.89,0.17,0.68,0.17,0.0,77.25,32.28
2017-06-10,UFC Fight Night: Lewis vs. Hunt,John Sharp,Derek Brunson,Daniel Kelly,KO/TKO,76.0,1.0,-2.54,-6.0,-17.78,-250.0,210.0,0.14,0.0,67.61,144.53,23.0,43.0,6.29,5.97,1.3,1.43,0.3,0.14,151.95,145.98
2017-06-10,UFC Fight Night: Lewis vs. Hunt,Marc Goddard,Derrick Lewis,Mark Hunt,KO/TKO,1131.0,4.0,-12.7,-11.0,-17.78,-150.0,130.0,0.56,0.22,71.15,42.27,25.0,27.21,0.84,0.04,0.36,0.5,0.0,0.07,82.7,4.01
2017-06-10,UFC Fight Night: Lewis vs. Hunt,Mark Craig,Ion Cutelaba,Henrique da Silva,KO/TKO,22.0,1.0,5.08,-4.0,2.54,-305.0,275.0,0.0,0.0,170.5,54.0,52.67,40.75,4.0,0.75,2.0,0.25,0.0,0.25,147.25,93.25
2017-06-10,UFC Fight Night: Lewis vs. Hunt,Neil Swailes,JJ Aldrich,Chanmi Jeon,,,,0.0,5.0,0.0,-200.0,170.0,0.0,,81.0,,31.0,,0.0,,0.0,,0.0,,46.0,
2017-06-10,UFC Fight Night: Lewis vs. Hunt,Marc Goddard,John Moraga,Ashkan Mokhtarian,U-DEC,900.0,3.0,0.0,2.0,2.54,-210.0,175.0,0.0,,106.09,,30.9,,3.7,,0.5,,0.6,,114.36,
2017-06-10,UFC Fight Night: Lewis vs. Hunt,John Sharp,Kiichi Kunimoto,Zak Ottow,S-DEC,900.0,3.0,2.54,6.0,2.54,310.0,-370.0,0.0,0.0,41.12,145.0,15.75,54.5,5.25,1.5,0.75,0.0,0.25,0.5,208.38,4.5
2017-06-10,UFC Fight Night: Lewis vs. Hunt,Neil Swailes,Luke Jumeau,Dominique Steele,U-DEC,900.0,3.0,-2.54,0.0,5.08,175.0,-210.0,,0.38,,59.12,,23.75,,4.5,,2.5,,0.0,,207.25
2017-06-10,UFC Fight Night: Lewis vs. Hunt,Marc Goddard,Tim Elliott,Ben Nguyen,SUB,49.0,1.0,-5.08,2.0,-2.54,-170.0,160.0,0.01,0.75,83.42,139.25,52.38,36.75,8.8,0.62,4.38,0.0,1.25,0.75,324.11,48.38
2017-06-17,UFC Fight Night: Holm vs. Correia,Neil Swailes,Alex Caceres,Rolando Dy,KO/TKO,600.0,2.0,-5.08,2.0,-10.16,-320.0,260.0,0.13,,109.32,,46.12,,1.07,,0.56,,0.75,,56.72,
2017-06-17,UFC Fight Night: Holm vs. Correia,John Sharp,Andrei Arlovski,Marcin Tybura,U-DEC,900.0,3.0,0.0,7.0,2.54,190.0,-230.0,0.02,0.25,29.23,73.75,21.36,37.67,0.51,1.75,0.14,0.67,0.23,0.0,49.15,109.5
2017-06-17,UFC Fight Night: Holm vs. Correia,John Sharp,Cyril Asker,Walt Harris,KO/TKO,104.0,1.0,12.7,-3.0,7.62,300.0,-360.0,0.0,0.69,43.0,75.12,16.0,22.83,2.0,0.53,0.5,0.0,0.0,0.17,61.0,8.38
2017-06-17,UFC Fight Night: Holm vs. Correia,Steve Perceval,Dong Hyun Kim,Colby Covington,U-DEC,900.0,3.0,-7.62,6.0,-10.16,200.0,-240.0,0.08,0.12,65.04,89.2,23.82,26.14,5.73,12.53,2.18,4.71,0.47,0.29,262.91,531.38
2017-06-17,UFC Fight Night: Holm vs. Correia,Marc Goddard,Holly Holm,Bethe Correia,KO/TKO,669.0,3.0,-7.62,2.0,-12.7,-570.0,435.0,0.06,0.0,176.94,115.22,56.17,55.86,4.59,2.94,0.33,0.43,0.0,0.0,283.72,142.83
2017-06-17,UFC Fight Night: Holm vs. Correia,Greg Kleynjans,Ji Yeon Kim,Lucie Pudilova,U-DEC,900.0,3.0,2.54,4.0,-12.7,100.0,-120.0,,0.0,,204.0,,99.0,,2.0,,0.0,,0.0,,66.0
2017-06-17,UFC Fight Night: Holm vs. Correia,Marc Goddard,Justin Scoggins,Yuta Sasaki,,,,7.62,-2.0,12.7,-525.0,415.0,0.0,0.0,101.47,65.06,41.43,14.0,2.89,3.94,3.14,1.2,0.43,0.6,154.8,55.94
2017-06-17,UFC Fight Night: Holm vs. Correia,Steve Perceval,Kwan Ho Kwak,Russell Doane,KO/TKO,249.0,1.0,5.08,-3.0,0.0,-120.0,100.0,0.0,0.12,128.0,28.5,53.0,19.67,0.0,1.28,0.0,1.67,0.0,0.67,9.0,99.12
2017-06-17,UFC Fight Night: Holm vs. Correia,John Sharp,Li Jingliang,Frank Camacho,,,,,,,,,0.69,,70.91,,,,1.31,,,,,,30.66,
2017-06-17,UFC Fight Night: Holm vs. Correia,Neil Swailes,Naoki Inoue,Carls John De Tomas,U-DEC,900.0,3.0,-10.16,0.0,0.0,-275.0,235.0,,,,,,,,,,,,,,
2017-06-17,UFC Fight Night: Holm vs. Correia,Marc Goddard,Takanori Gomi,Jon Tuck,SUB,72.0,1.0,10.16,6.0,7.62,325.0,-360.0,0.02,0.62,33.02,104.03,33.18,40.57,0.04,0.92,0.09,0.43,0.0,0.71,19.09,141.73
2017-06-17,UFC Fight Night: Holm vs. Correia,Greg Kleynjans,Tarec Saffiedine,Rafael Dos Anjos,U-DEC,900.0,3.0,-5.08,-2.0,0.0,170.0,-200.0,0.19,0.03,107.75,169.86,60.0,38.71,3.56,3.48,0.6,1.86,0.2,0.57,83.06,93.06
2017-06-25,UFC Fight Night: Chiesa vs. Lee,Kevin MacDonald,BJ Penn,Dennis Siver,M-DEC,900.0,3.0,-7.62,0.0,0.0,115.0,-135.0,0.02,0.0,52.51,85.88,36.46,38.3,0.62,1.5,1.08,0.65,0.5,0.25,31.44,102.67
2017-06-25,UFC Fight Night: Chiesa vs. Lee,Mario Yamasaki,Carla Esparza,Maryna Moroz,,,,,,,,,0.0,0.0,90.5,170.88,,,9.75,0.75,,,,,272.88,65.88
2017-06-25,UFC Fight Night: Chiesa vs. Lee,Keith Peterson,Clay Guida,Erik Koch,U-DEC,900.0,3.0,7.62,7.0,2.54,290.0,-350.0,0.53,0.14,117.7,36.62,28.74,18.43,5.28,2.0,2.65,0.29,0.61,0.86,127.59,145.25
2017-06-25,UFC Fight Night: Chiesa vs. Lee,Kevin MacDonald,Devin Powell,Darrell Horcher,S-DEC,900.0,3.0,-5.08,0.0,-7.62,360.0,-450.0,0.0,0.0,80.0,27.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2017-06-25,UFC Fight Night: Chiesa vs. Lee,Keith Peterson,Felice Herrig,Justine Kish,U-DEC,900.0,3.0,2.54,3.0,-2.54,140.0,-160.0,0.0,0.0,138.12,121.0,27.25,61.5,2.88,5.5,1.0,2.0,1.25,0.5,91.0,248.0
2017-06-25,UFC Fight Night: Chiesa vs. Lee,Keith Peterson,Jared Gordon,Michel Quinones,KO/TKO,564.0,2.0,2.54,-4.0,12.7,-135.0,115.0,,,,,,,,,,,,,,
2017-06-25,UFC Fight Night: Chiesa vs. Lee,Gary Ritter,Joachim Christensen,Dominick Reyes,,,,,,,,,0.5,,56.25,,,,0.25,,,,,,125.0,
2017-06-25,UFC Fight Night: Chiesa vs. Lee,Mario Yamasaki,Josh Stansbury,Jeremy Kimball,KO/TKO,81.0,1.0,-5.08,6.0,-5.08,-160.0,140.0,0.0,0.0,86.5,17.0,48.5,5.0,2.0,0.0,0.0,0.0,1.0,0.0,349.5,18.0
2017-06-25,UFC Fight Night: Chiesa vs. Lee,Mario Yamasaki,Michael Chiesa,Kevin Lee,SUB,277.0,1.0,-10.16,5.0,5.08,125.0,-145.0,0.01,0.0,56.21,47.43,19.67,36.6,2.95,6.89,1.67,2.4,0.89,1.0,166.32,219.78
2017-06-25,UFC Fight Night: Chiesa vs. Lee,Gary Ritter,Rocco Martin,Johnny Case,U-DEC,900.0,3.0,-5.08,0.0,-2.54,-125.0,105.0,0.0,0.31,64.0,114.88,24.5,44.2,5.56,4.25,1.17,1.8,0.83,0.0,472.5,201.69
2017-06-25,UFC Fight Night: Chiesa vs. Lee,Kevin MacDonald,Tim Boetsch,Johny Hendricks,KO/TKO,346.0,2.0,-7.62,3.0,-12.7,125.0,-145.0,0.28,0.0,24.19,107.36,26.0,44.63,0.3,3.21,1.0,3.21,0.52,0.32,35.54,202.7
2017-06-25,UFC Fight Night: Chiesa vs. Lee,Mario Yamasaki,Tim Means,Alex Garcia,U-DEC,900.0,3.0,-12.7,4.0,-7.62,-310.0,255.0,0.09,0.56,35.33,51.12,40.64,22.67,0.86,4.16,0.57,3.33,0.14,0.0,82.18,173.78
2017-06-25,UFC Fight Night: Chiesa vs. Lee,Gary Ritter,Vitor Miranda,Marvin Vettori,U-DEC,900.0,3.0,-2.54,15.0,-7.62,315.0,-380.0,0.0,0.0,77.38,42.0,33.0,19.5,1.19,1.0,0.4,1.0,0.0,1.0,40.69,102.5
2017-07-07,The Ultimate Fighter: Redemption Finale,Jason Herzog,Angela Hill,Ashley Yoder,U-DEC,900.0,3.0,10.16,3.0,12.7,-340.0,280.0,0.62,0.0,138.38,116.0,58.75,44.0,0.12,2.0,0.0,1.0,0.0,0.0,41.5,120.0
2017-07-07,The Ultimate Fighter: Redemption Finale,Marc Goddard,Brad Tavares,Elias Theodorou,U-DEC,900.0,3.0,0.0,0.0,2.54,-115.0,-105.0,0.0,0.0,76.2,118.59,39.15,43.0,0.46,5.19,1.08,1.67,0.0,0.0,86.03,184.91
2017-07-07,The Ultimate Fighter: Redemption Finale,Jason Herzog,Dhiego Lima,Jesse Taylor,SUB,343.0,2.0,-5.08,-6.0,-2.54,150.0,-170.0,0.0,0.0,32.38,13.0,22.0,4.0,1.25,3.0,1.5,1.0,1.0,0.0,73.12,139.0
2017-07-07,The Ultimate Fighter: Redemption Finale,Marc Goddard,Ed Herman,CB Dollaway,U-DEC,900.0,3.0,2.54,3.0,-2.54,125.0,-145.0,0.25,0.34,57.81,59.29,27.16,21.47,0.86,2.97,1.63,1.82,0.68,0.53,35.23,52.1
2017-07-07,The Ultimate Fighter: Redemption Finale,Jason Herzog,Gray Maynard,Teruto Ishihara,U-DEC,900.0,3.0,-5.08,13.0,-2.54,285.0,-345.0,0.01,1.12,52.46,93.12,25.78,44.0,4.31,2.38,2.17,0.0,0.56,0.0,218.48,38.25
2017-07-07,The Ultimate Fighter: Redemption Finale,Chris Tognoni,James Krause,Tom Gallicchio,U-DEC,900.0,3.0,-10.16,1.0,0.0,-550.0,425.0,0.0,,99.97,,48.86,,8.84,,0.57,,0.57,,198.84,
2017-07-07,The Ultimate Fighter: Redemption Finale,John McCarthy,Jared Cannonier,Nick Roehrick,KO/TKO,728.0,3.0,7.62,3.0,-5.08,-350.0,290.0,0.12,,53.25,,29.25,,0.5,,0.0,,0.0,,53.0,
2017-07-07,The Ultimate Fighter: Redemption Finale,John McCarthy,Jordan Johnson,Marcel Fortuna,U-DEC,900.0,3.0,-2.54,-3.0,-12.7,-190.0,165.0,0.0,1.0,67.0,30.0,39.0,15.0,5.0,0.0,4.0,0.0,2.0,0.0,581.0,1.0
2017-07-07,The Ultimate Fighter: Redemption Finale,Marc Goddard,Marc Diakiese,Drakkar Klose,,,,,,,,,0.5,0.0,41.0,110.0,,,3.5,2.0,,,,,109.5,486.0
2017-07-07,The Ultimate Fighter: Redemption Finale,John McCarthy,Michael Johnson,Justin Gaethje,KO/TKO,588.0,2.0,2.54,3.0,-7.62,-165.0,145.0,0.27,,109.28,,42.69,,0.23,,0.44,,0.06,,6.7,
2017-07-07,The Ultimate Fighter: Redemption Finale,Chris Tognoni,Tecia Torres,Juliana Lima,SUB,353.0,2.0,10.16,-8.0,12.7,-470.0,375.0,0.06,0.0,158.62,88.94,69.4,32.4,2.56,5.25,0.8,1.8,0.0,0.0,215.0,367.62
2017-07-08,UFC 213: Romero vs. Whittaker,Herb Dean,Anthony Pettis,Jim Miller,U-DEC,900.0,3.0,-5.08,-3.0,-2.54,-235.0,195.0,0.01,0.0,130.28,116.12,33.18,29.92,1.42,4.76,0.55,1.23,0.36,1.5,91.88,148.11
2017-07-08,UFC 213: Romero vs. Whittaker,Herb Dean,Chad Laprise,Brian Camozzi,KO/TKO,687.0,3.0,10.16,4.0,17.78,-550.0,425.0,1.0,0.0,91.91,35.0,48.83,11.0,0.28,3.0,0.67,0.0,0.0,1.0,30.66,30.0
2017-07-08,UFC 213: Romero vs. Whittaker,Marc Goddard,Cody Stamann,Terrion Ware,U-DEC,900.0,3.0,5.08,-4.0,17.78,-245.0,205.0,,,,,,,,,,,,,,
2017-07-08,UFC 213: Romero vs. Whittaker,Marc Goddard,Daniel Omielanczuk,Curtis Blaydes,U-DEC,900.0,3.0,10.16,8.0,15.24,470.0,-640.0,0.04,0.0,69.06,51.25,35.12,33.67,1.59,8.0,0.5,5.0,0.12,0.0,70.93,235.75
2017-07-08,UFC 213: Romero vs. Whittaker,Herb Dean,Fabricio Werdum,Alistair Overeem,M-DEC,900.0,3.0,0.0,2.0,7.62,120.0,-140.0,0.57,0.95,111.13,49.38,48.42,35.55,2.54,0.79,0.5,0.27,0.25,0.09,61.92,123.26
2017-07-08,UFC 213: Romero vs. Whittaker,Mark Smith,Jordan Mein,Belal Muhammad,U-DEC,900.0,3.0,-2.54,-1.0,-2.54,115.0,-135.0,0.19,0.0,65.09,122.0,30.0,54.25,2.75,4.0,1.17,1.75,0.0,0.0,64.28,224.75
